fungal_root_id	family	genus	species	species_verbatim	mycorrhizal_type	replicates	habitat	host_age	host_age_group	am_evaluated	am_criteria	am_structures	ecm_evaluated	ecm_structures	erm_structure	nm_structures	latitude	longitude	comment	source	link
OBS3691754	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691755	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691756	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691757	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691758	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691759	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3691760	Myrtaceae	Eucalyptus	Eucalyptus grandis	Eucalyptus grandis Hill ex Maiden	EcM-AM	5	pot-culture;field-inoculum	6-mth	seedling	yes	colonisation	arb;ves	yes	hnet;mntl	-	-				"Adams, F., Reddell, P., Webb, M. J., & Shipton, W. A. (2006). Arbuscular mycorrhizas and ectomycorrhizas on Eucalyptus grandis (Myrtaceae) trees and seedlings in native forests of tropical north-eastern Australia. Australian Journal of Botany, 54(3), 271-281"	https://doi.org/10.1071/BT05028
OBS3701458	Myrtaceae	Eucalyptus	Eucalyptus bicolor	Eucalyptus largiflorens	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701459	Myrtaceae	Eucalyptus	Eucalyptus bosistoana	Eucalyptus bosistoana	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701460	Myrtaceae	Eucalyptus	Eucalyptus delegatensis	Eucalyptus delegatensis	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701461	Myrtaceae	Eucalyptus	Eucalyptus dives	Eucalyptus dives	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701462	Myrtaceae	Eucalyptus	Eucalyptus dumosa	Eucalyptus dumosa	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701463	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701464	Myrtaceae	Eucalyptus	Eucalyptus gomphocephala	Eucalyptus gomphocephala	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701465	Myrtaceae	Eucalyptus	Eucalyptus macarthurii	Eucalyptus macarthurii	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701467	Myrtaceae	Eucalyptus	Eucalyptus viminalis	Eucalyptus viminalis	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3701468	Myrtaceae	Eucalyptus	Eucalyptus viridis	Eucalyptus viridis	AM	20	pot-culture;specific-inoculum	6-mth	seedling	yes	colonisation	uncertain	-	-	-	-				"Adjoud, D., Plenchette, C., Halli-Hargas, R., & Lapeyrie, F. (1996). Response of 11 eucalyptus species to inoculation with three arbuscular mycorrhizal fungi. Mycorrhiza, 6(2), 129-135."	https://doi.org/10.1007/s005720050117
OBS3725788	Myrtaceae	Eucalyptus	Eucalyptus globulus	Eucalyptus globulus ssp. bicostata (Maid. et al.) Kirkp.	EcM	20	in-vitro;specific-inoculum	1-mth	seedling	-	-	-	yes	hnet;mntl	-	-				"Albrecht, C., Asselin, A., Piché, Y., & Lapeyrie, F. (1994). Chitinase activities are induced in Eucalyptus globulus roots by ectomycorrhizal or pathogenic fungi, during early colonization. Physiologia Plantarum, 91(1), 104-110."	https://doi.org/10.1111/j.1399-3054.1994.tb00665.x
OBS3720546	Fabaceae	Acacia	Acacia cyclops	Acacia cyclops A. C unn ex G. Don	AM	25	shrubland;undisturbed	established	established	yes	arbuscule	arb;ves	yes	-	-	-				"Allsopp, N., & Stock, W. D. (1993). Mycorrhizal status of plants growing in the Cape Floristic Region, South Africa. Bothalia, 23(1), 91-104."	https://www.academia.edu/download/108774263/745.pdf
OBS3720547	Fabaceae	Acacia	Acacia saligna	Acacia saligna (L a b ill.) W endl	AM	12	shrubland;undisturbed	established	established	yes	arbuscule	arb;ves	yes	-	-	-				"Allsopp, N., & Stock, W. D. (1993). Mycorrhizal status of plants growing in the Cape Floristic Region, South Africa. Bothalia, 23(1), 91-104."	https://www.academia.edu/download/108774263/745.pdf
OBS3701552	Fabaceae	Acacia	Acacia auriculiformis	Acacia auriculiformis A. Cunn.	AM	2	forest;disturbed	uncertain	uncertain	yes	colonisation	arb	yes	-	-	nod				"Bakarr, M. I., & Janos, D. P. (1996). Mycorrhizal associations of tropical legume trees in Sierra Leone, West Africa. Forest Ecology and Management, 89(1-3), 89-92."	https://doi.org/10.1016/S0378-1127(96)03866-2
OBS3701553	Fabaceae	Acacia	Acacia leptocarpa	Acacia leptocarpa A. Cunn. ex Benth.	AM	2	forest;disturbed	uncertain	uncertain	yes	colonisation	arb	yes	-	-	nod				"Bakarr, M. I., & Janos, D. P. (1996). Mycorrhizal associations of tropical legume trees in Sierra Leone, West Africa. Forest Ecology and Management, 89(1-3), 89-92."	https://doi.org/10.1016/S0378-1127(96)03866-3
OBS3701554	Fabaceae	Acacia	Acacia mangium	Acacia mangium Willd.	AM	2	forest;disturbed	uncertain	uncertain	yes	colonisation	arb	yes	-	-	-				"Bakarr, M. I., & Janos, D. P. (1996). Mycorrhizal associations of tropical legume trees in Sierra Leone, West Africa. Forest Ecology and Management, 89(1-3), 89-92."	https://doi.org/10.1016/S0378-1127(96)03866-4
OBS3701555	Fabaceae	Adenanthera	Adenanthera pavonina	Adenanthera pavonina L.	AM	2	forest	uncertain	uncertain	yes	colonisation		yes	-	-	nod				"Bakarr, M. I., & Janos, D. P. (1996). Mycorrhizal associations of tropical legume trees in Sierra Leone, West Africa. Forest Ecology and Management, 89(1-3), 89-92."	https://doi.org/10.1016/S0378-1127(96)03866-5
OBS3701557	Fabaceae	Albizia	Albizia lebbeck	Albizia lebbeck (L.) Benth.	AM	2	forest	uncertain	uncertain	yes	colonisation	arb;ves	yes	-	-	nod				"Bakarr, M. I., & Janos, D. P. (1996). Mycorrhizal associations of tropical legume trees in Sierra Leone, West Africa. Forest Ecology and Management, 89(1-3), 89-92."	https://doi.org/10.1016/S0378-1127(96)03866-6
OBS3701614	Fabaceae	Acacia	Acacia obtusifolia	Acacia obtusifolia A. Cunn.	EcM-AM	5	woodland	established	established	yes	colonisation	arb;coil;ves	yes	mntl	-	-				"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701619	Myrtaceae	Angophora	Angophora hispida	Angophora hispida (Sm.) Blaxell	EcM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-				"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701632	Myrtaceae	Eucalyptus	Eucalyptus haemastoma	Eucalyptus haemastoma Sm.	EcM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-			FungalRoot: One ID in FungalRoot but sampled across two distinct woodlans	"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701632	Myrtaceae	Eucalyptus	Eucalyptus haemastoma	Eucalyptus haemastoma Sm.	EcM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-			FungalRoot: One ID in FungalRoot but sampled across two distinct woodlans	"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701633	Myrtaceae	Eucalyptus	Eucalyptus racemosa	Eucalyptus racemosa Cav.	EcM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-				"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701634	Myrtaceae	Eucalyptus	Eucalyptus stricta	Eucalyptus stricia Sieb. ex Spreng.	EcM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-				"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3701639	Myrtaceae	Leptospermum	Leptospermum lanigerum	Leptospermum lanigerum (Ait.) Sm.	EcM-AM	5	woodland	established	established	yes	colonisation	-	yes	mntl	-	-				"Bellgard, S. E. (1991). Mycorrhizal associations of plant-species in Hawkesbury sandstone vegetation. Australian Journal of Botany, 39(4), 357-364."	https://doi.org/10.1071/BT9910357
OBS3676656	Asphodelaceae	Xanthorrhoea	Xanthorrhoea gracilis	Xanthorrhoea gracilis	AM	3	pot-culture;specific-inoculum	1-mth	seedling	yes	arbuscule	arb	-	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676657	Asphodelaceae	Xanthorrhoea	Xanthorrhoea gracilis	Xanthorrhoea gracilis	AM	2	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676658	Asphodelaceae	Xanthorrhoea	Xanthorrhoea gracilis	Xanthorrhoea gracilis	AM	5	pot-culture;field-inoculum	3-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676659	Asphodelaceae	Xanthorrhoea	Xanthorrhoea preissii	Xanthorrhoea preissii	NM	3	pot-culture;specific-inoculum	1-mth	seedling	yes	arbuscule	arb	-	-	-	nod			FungalRoot:AM	"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676660	Asphodelaceae	Xanthorrhoea	Xanthorrhoea preissii	Xanthorrhoea preissii	NM	20	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	arb	yes	-	-	nod			FungalRoot:AM	"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676661	Asphodelaceae	Xanthorrhoea	Xanthorrhoea preissii	Xanthorrhoea preissii	AM	4	pot-culture;field-inoculum	3-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676288	Casuarinaceae	Allocasuarina	Allocasuarina fraseriana	Allocasuarina fraseriana	AM	5	pot-culture;specific-inoculum	1-mth	seedling	yes	arbuscule	arb	-	-	-	-				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676289	Casuarinaceae	Allocasuarina	Allocasuarina fraseriana	Allocasuarina fraseriana	EcM-AM	9	pot-culture;field-inoculum	3-mth	seedling	yes	arbuscule	arb	yes	hnet;mntl	-	-				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676415	Dasypogonaceae	Kingia	Kingia australis	Kingia australis	NM	1	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	-	yes	-	-	-			FungalRoot:AM	"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676267	Fabaceae	Acacia	Acacia pulchella	Acacia pulchella	AM	9	pot-culture;specific-inoculum	1-mth	seedling	yes	arbuscule	arb	-	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676268	Fabaceae	Acacia	Acacia pulchella	Acacia pulchella	AM	66	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676269	Fabaceae	Acacia	Acacia pulchella	Acacia pulchella	AM	2	pot-culture;field-inoculum	3-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676270	Fabaceae	Acacia	Acacia saligna	Acacia saligna	AM	20	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676305	Fabaceae	Bossiaea	Bossiaea aquifolium	Bossiaea aquifolium	AM	3	pot-culture;specific-inoculum	1-mth	seedling	yes	arbuscule	arb	-	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676306	Fabaceae	Bossiaea	Bossiaea aquifolium	Bossiaea aquifolium	AM	2	pot-culture;field-inoculum	1-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
OBS3676307	Fabaceae	Bossiaea	Bossiaea aquifolium	Bossiaea aquifolium	AM	3	pot-culture;field-inoculum	3-mth	seedling	yes	arbuscule	arb	yes	-	-	nod				"Brundrett, M. C., & Abbott, L. K. (1991). Roots of jarrah forest plants. I. Mycorrhizal associations of shrubs and herbaceous plants. Australian Journal of Botany, 39(5), 445-457."	https://doi.org/10.1071/BT9910445
