family	genus	scientific_name	native_status	mycorrhizal_type
Rosaceae	Aria	Aria thaiszii	non-native	AM
Rosaceae	Aria	Aria thayensis	non-native	AM
Rosaceae	Griffitharia	Griffitharia thibetica	non-native	uncertain
Rosaceae	Thomsonaria	Thomsonaria thomsonii	non-native	uncertain
Rosaceae	Sorbus	Sorbus tianschanica	non-native	AM
Rosaceae	Karpatiosorbus	Karpatiosorbus tobani	non-native	uncertain
Rosaceae	Torminalis	Torminalis glaberrima	non-native	uncertain
Rosaceae	Alniaria	Alniaria tsinlingensis	non-native	uncertain
Rosaceae	Sorbus	Sorbus turkestanica	non-native	AM
Rosaceae	Karpatiosorbus	Karpatiosorbus udvardyana	non-native	uncertain
Rosaceae	Aria	Aria ujhelyii	non-native	AM
Rosaceae	Sorbus	Sorbus ulleungensis	non-native	AM
Rosaceae	Aria	Aria ulmifolia	non-native	AM
Rosaceae	Aria	Aria umbellata	non-native	AM
Rosaceae	Aria	Aria vajdae	non-native	AM
Rosaceae	Karpatiosorbus	Karpatiosorbus vallerubusensis	non-native	uncertain
Rosaceae	Hedlundia	Hedlundia velebitica	non-native	uncertain
Rosaceae	Karpatiosorbus	Karpatiosorbus vertesensis	non-native	uncertain
Rosaceae	Thomsonaria	Thomsonaria verticillata	non-native	uncertain
Rosaceae	Griffitharia	Griffitharia vestita	non-native	uncertain
Rosaceae	Karpatiosorbus	Karpatiosorbus veszpremensis	non-native	uncertain
Rosaceae	Aria	Aria vexans	non-native	AM
Rosaceae	Sorbus	Sorbus vilmorinii	non-native	AM
Rosaceae	Aria	Aria whiteana	non-native	AM
Rosaceae	Aria	Aria wilmottiana	non-native	AM
Rosaceae	Sorbus	Sorbus wilsoniana	non-native	AM
Rosaceae	Griffitharia	Griffitharia yongdeensis	non-native	uncertain
Rosaceae	Alniaria	Alniaria yuana	non-native	uncertain
Rosaceae	Micromeles	Micromeles zahlbruckneri	non-native	AM
Rosaceae	Sorbus	Sorbus zayuensis	non-native	AM
Rosaceae	Karpatiosorbus	Karpatiosorbus zertovae	non-native	uncertain
Rosaceae	Aria	Aria zolyomii	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia africana	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia albiflora	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia batekeensis	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia calantha	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia grandifolia	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia juglandifolia	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia madagascariensis	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia oxyandra	non-native	AM
Anacardiaceae	Sorindeia	Sorindeia winkleri	non-native	AM
Moraceae	Sorocea	Sorocea affinis	non-native	AM
Moraceae	Sorocea	Sorocea bonplandii	non-native	AM
Moraceae	Sorocea	Sorocea briquetii	non-native	AM
Moraceae	Sorocea	Sorocea carautana	non-native	AM
Moraceae	Sorocea	Sorocea duckei	non-native	AM
Moraceae	Sorocea	Sorocea ganevii	non-native	AM
Moraceae	Sorocea	Sorocea guilleminiana	non-native	AM
Moraceae	Sorocea	Sorocea hilarii	non-native	AM
Moraceae	Sorocea	Sorocea jaramilloi	non-native	AM
Moraceae	Sorocea	Sorocea jureiana	non-native	AM
Moraceae	Sorocea	Sorocea longipedicellata	non-native	AM
Moraceae	Sorocea	Sorocea muriculata	non-native	AM
Moraceae	Sorocea	Sorocea pubivena	non-native	AM
Moraceae	Sorocea	Sorocea racemosa	non-native	AM
Moraceae	Sorocea	Sorocea ruminata	non-native	AM
Moraceae	Sorocea	Sorocea sarcocarpa	non-native	AM
Moraceae	Sorocea	Sorocea sprucei	non-native	AM
Moraceae	Sorocea	Sorocea steinbachii	non-native	AM
Moraceae	Sorocea	Sorocea trophoides	non-native	AM
Simaroubaceae	Soulamea	Soulamea amara	non-native	AM
Simaroubaceae	Soulamea	Soulamea cardioptera	non-native	AM
Simaroubaceae	Soulamea	Soulamea terminalioides	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia floribunda	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia gabonensis	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia glabrescens	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia grandifolia	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia kwewonii	non-native	AM
Peridiscaceae	Soyauxia	Soyauxia talbotii	non-native	AM
Meliaceae	Soymida	Soymida febrifuga	non-native	AM
Malpighiaceae	Spachea	Spachea correae	non-native	AM
Malpighiaceae	Spachea	Spachea elegans	non-native	AM
Malpighiaceae	Spachea	Spachea herbert-smithii	non-native	AM
Malpighiaceae	Spachea	Spachea membranacea	non-native	AM
Malpighiaceae	Spachea	Spachea tricarpa	non-native	AM
Hernandiaceae	Sparattanthelium	Sparattanthelium acreanum	non-native	AM
Hernandiaceae	Sparattanthelium	Sparattanthelium borororum	non-native	AM
Bignoniaceae	Sparattosperma	Sparattosperma catingae	non-native	AM
Bignoniaceae	Sparattosperma	Sparattosperma leucanthum	non-native	AM
Moraceae	Sparattosyce	Sparattosyce balansae	non-native	AM
Moraceae	Sparattosyce	Sparattosyce dioica	non-native	AM
Malvaceae	Sparrmannia	Sparrmannia africana	non-native	AM
Malvaceae	Sparrmannia	Sparrmannia discolor	non-native	AM
Malvaceae	Sparrmannia	Sparrmannia ricinocarpa	non-native	AM
Acanthaceae	Spathacanthus	Spathacanthus hahnianus	non-native	AM
Acanthaceae	Spathacanthus	Spathacanthus magdalenae	non-native	AM
Acanthaceae	Spathacanthus	Spathacanthus parviflorus	non-native	AM
Melastomataceae	Spathandra	Spathandra blakeoides	non-native	AM
Rutaceae	Spathelia	Spathelia belizensis	non-native	AM
Rutaceae	Spathelia	Spathelia brittonii	non-native	AM
Rutaceae	Spathelia	Spathelia coccinea	non-native	AM
Rutaceae	Spathelia	Spathelia glabrescens	non-native	AM
Euphorbiaceae	Spathiostemon	Spathiostemon javensis	non-native	AM
Euphorbiaceae	Spathiostemon	Spathiostemon moniliformis	non-native	AM
Bignoniaceae	Spathodea	Spathodea campanulata	non-native	AM
Fabaceae	Spatholobus	Spatholobus parviflorus	non-native	AM
Myrtaceae	Sphaerantia	Sphaerantia chartacea	native	EcM-AM
Myrtaceae	Sphaerantia	Sphaerantia discolor	native	EcM-AM
Annonaceae	Sphaerocoryne	Sphaerocoryne gracilis	non-native	AM
Meliaceae	Sphaerosacme	Sphaerosacme decandra	non-native	AM
Proteaceae	Sphalmium	Sphalmium racemosum	native	NM
Paracryphiaceae	Sphenostemon	Sphenostemon balansae	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon comptonii	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon lobosporus	native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon oppositifolius	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon pachycladus	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon papuanus	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon thibaudii	non-native	AM
Paracryphiaceae	Sphenostemon	Sphenostemon tireliae	non-native	AM
Rubiaceae	Sphinctanthus	Sphinctanthus acutilobus	non-native	AM
Rubiaceae	Sphinctanthus	Sphinctanthus maculatus	non-native	AM
Euphorbiaceae	Sphyranthera	Sphyranthera airyshawii	non-native	AM
Euphorbiaceae	Sphyranthera	Sphyranthera lutescens	non-native	AM
Sapotaceae	Spiniluma	Spiniluma discolor	non-native	AM
Rosaceae	Spiraea	Spiraea canescens	non-native	AM
Rosaceae	Spiraea	Spiraea cantoniensis	non-native	AM
Rosaceae	Spiraea	Spiraea insularis	non-native	AM
Rosaceae	Spiraea	Spiraea purpurea	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum bougainvillense	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum brongniartianum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum collinum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum davidsonii	native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum ellipticum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum graeffei	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum integrifolium	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum katakata	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum macgillivrayi	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum meridionale	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum parvifolium	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum pedunculatum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum pubescens	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum pulleanum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum reticulatum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum samoense	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum serratum	non-native	AM
Cunoniaceae	Spiraeanthemum	Spiraeanthemum vitiense	non-native	AM
Rutaceae	Spiranthera	Spiranthera atlantica	non-native	AM
Rutaceae	Spiranthera	Spiranthera guianensis	non-native	AM
Rutaceae	Spiranthera	Spiranthera parviflora	non-native	AM
Pittosporaceae	Billardiera	Billardiera speciosa	non-native	AM
Menispermaceae	Spirospermum	Spirospermum penduliflorum	non-native	AM
Euphorbiaceae	Spirostachys	Spirostachys africana	non-native	AM
Euphorbiaceae	Spirostachys	Spirostachys venenifera	non-native	AM
Bignoniaceae	Spirotecoma	Spirotecoma apiculata	non-native	AM
Bignoniaceae	Spirotecoma	Spirotecoma holguinensis	non-native	AM
Bignoniaceae	Spirotecoma	Spirotecoma rubriflora	non-native	AM
Bignoniaceae	Spirotecoma	Spirotecoma spiralis	non-native	AM
Malvaceae	Spirotheca	Spirotheca awadendron	non-native	uncertain
Malvaceae	Spirotheca	Spirotheca elegans	non-native	uncertain
Malvaceae	Spirotheca	Spirotheca mahechae	non-native	uncertain
Malvaceae	Spirotheca	Spirotheca michaeli	non-native	uncertain
Malvaceae	Spirotheca	Spirotheca rivieri	non-native	uncertain
Malvaceae	Spirotheca	Spirotheca rosea	non-native	uncertain
Fabaceae	Spirotropis	Spirotropis longifolia	non-native	AM
Phyllanthaceae	Spondianthus	Spondianthus preussii	non-native	AM
Anacardiaceae	Spondias	Spondias admirabilis	non-native	AM
Anacardiaceae	Spondias	Spondias bahiensis	non-native	AM
Anacardiaceae	Spondias	Spondias bipinnata	non-native	AM
Anacardiaceae	Spondias	Spondias dulcis	non-native	AM
Anacardiaceae	Spondias	Spondias expeditionaria	non-native	AM
Anacardiaceae	Spondias	Spondias globosa	non-native	AM
Anacardiaceae	Spondias	Spondias macrocarpa	non-native	AM
Anacardiaceae	Spondias	Spondias malayana	non-native	AM
Anacardiaceae	Spondias	Spondias mombin	non-native	AM
Anacardiaceae	Spondias	Spondias pinnata	non-native	AM
Anacardiaceae	Spondias	Spondias purpurea	non-native	AM
Anacardiaceae	Spondias	Spondias radlkoferi	non-native	AM
Anacardiaceae	Spondias	Spondias tefyi	non-native	AM
Anacardiaceae	Spondias	Spondias testudinis	non-native	AM
Anacardiaceae	Spondias	Spondias tuberosa	non-native	AM
Anacardiaceae	Spondias	Spondias venulosa	non-native	AM
Anacardiaceae	Spondias	Spondias xerophila	non-native	AM
Apocynaceae	Spongiosperma	Spongiosperma cataractarum	non-native	AM
Apocynaceae	Spongiosperma	Spongiosperma grandiflorum	non-native	AM
Apocynaceae	Spongiosperma	Spongiosperma longilobum	non-native	AM
Apocynaceae	Spongiosperma	Spongiosperma macrophyllum	non-native	AM
Apocynaceae	Spongiosperma	Spongiosperma riparium	non-native	AM
Asteraceae	Squamopappus	Squamopappus skutchii	non-native	AM
Picrodendraceae	Stachyandra	Stachyandra imberbis	non-native	AM
Picrodendraceae	Stachyandra	Stachyandra merana	non-native	AM
Picrodendraceae	Stachyandra	Stachyandra rufibarbis	non-native	AM
Picrodendraceae	Stachyandra	Stachyandra viticifolia	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena acuminata	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena acutiloba	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena duckei	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena harleyi	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena heterochroa	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena penduliflora	non-native	AM
Rubiaceae	Stachyarrhena	Stachyarrhena reticulata	non-native	AM
Fabaceae	Stachyothyrsus	Stachyothyrsus stapfiana	non-native	AM
Fabaceae	Stachyothyrsus	Stachyothyrsus staudtii	non-native	AM
Verbenaceae	Stachytarpheta	Stachytarpheta orubica	non-native	AM
Verbenaceae	Stachytarpheta	Stachytarpheta piranii	non-native	AM
Stachyuraceae	Stachyurus	Stachyurus cordatula	non-native	AM
Stachyuraceae	Stachyurus	Stachyurus himalaicus	non-native	AM
Stachyuraceae	Stachyurus	Stachyurus macrocarpus	non-native	AM
Stachyuraceae	Stachyurus	Stachyurus obovatus	non-native	AM
Sapindaceae	Stadmania	Stadmania acuminata	non-native	AM
Sapindaceae	Stadmania	Stadmania excelsa	non-native	AM
Sapindaceae	Stadmania	Stadmania glauca	non-native	AM
Sapindaceae	Stadmania	Stadmania leandrii	non-native	AM
Sapindaceae	Stadmania	Stadmania oppositifolia	non-native	AM
Sapindaceae	Stadmania	Stadmania serrulata	non-native	AM
Fabaceae	Staminodianthus	Staminodianthus duckei	non-native	AM
Fabaceae	Staminodianthus	Staminodianthus racemosus	non-native	AM
Fabaceae	Staminodianthus	Staminodianthus rosae	non-native	AM
Melastomataceae	Stanmarkia	Stanmarkia medialis	non-native	AM
Melastomataceae	Stanmarkia	Stanmarkia spectabilis	non-native	AM
Staphyleaceae	Staphylea	Staphylea bolanderi	non-native	AM
Staphyleaceae	Staphylea	Staphylea bumalda	non-native	AM
Staphyleaceae	Staphylea	Staphylea campanulata	non-native	AM
Staphyleaceae	Staphylea	Staphylea colchica	non-native	AM
Staphyleaceae	Staphylea	Staphylea forrestii	non-native	AM
Staphyleaceae	Staphylea	Staphylea holocarpa	non-native	AM
Staphyleaceae	Staphylea	Staphylea japonica	non-native	AM
Staphyleaceae	Staphylea	Staphylea pinnata	non-native	AM
Staphyleaceae	Staphylea	Staphylea pringlei	non-native	AM
Staphyleaceae	Staphylea	Staphylea shweliensis	non-native	AM
Staphyleaceae	Staphylea	Staphylea trifolia	non-native	AM
Staphyleaceae	Staphylea	Staphylea yuanjiangensis	non-native	AM
Myristicaceae	Staudtia	Staudtia kamerunensis	non-native	AM
Myristicaceae	Staudtia	Staudtia pterocarpa	non-native	AM
Santalaceae	Staufferia	Staufferia capuronii	non-native	uncertain
Rutaceae	Stauranthus	Stauranthus conzattii	non-native	AM
Rutaceae	Stauranthus	Stauranthus perforatus	non-native	AM
Apiaceae	Steganotaenia	Steganotaenia araliacea	non-native	AM
Apiaceae	Steganotaenia	Steganotaenia commiphoroides	non-native	AM
Monimiaceae	Steganthera	Steganthera hentyi	non-native	AM
Monimiaceae	Steganthera	Steganthera hirsuta	native	AM
Monimiaceae	Steganthera	Steganthera laxiflora	native	AM
Monimiaceae	Steganthera	Steganthera macooraia	native	AM
Monimiaceae	Steganthera	Steganthera salomonensis	non-native	AM
Monimiaceae	Steganthera	Steganthera suberoso-alata	non-native	AM
Fabaceae	Steinbachiella	Steinbachiella leptoclada	non-native	AM
Annonaceae	Stelechocarpus	Stelechocarpus burahol	non-native	AM
Annonaceae	Stelechocarpus	Stelechocarpus cauliflorus	non-native	AM
Annonaceae	Stelechocarpus	Stelechocarpus expansus	non-native	AM
Fabaceae	Stemonocoleus	Stemonocoleus micranthus	non-native	AM
Dipterocarpaceae	Stemonoporus	Stemonoporus acuminatus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus affinis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus angustisepalus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus bullatus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus canaliculatus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus cordifolius	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus elegans	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus gardneri	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus gilimalensis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus gracilis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus kanneliyensis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus laevifolius	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus lanceolatus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus lancifolius	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus latisepalus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus marginalis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus moonii	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus nitidus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus oblongifolius	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus petiolaris	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus reticulatus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus revolutus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus rigidus	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus scalarinervis	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus scaphifolius	non-native	EcM
Dipterocarpaceae	Stemonoporus	Stemonoporus ceylanicus	non-native	EcM
Stemonuraceae	Stemonurus	Stemonurus ammui	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus apicalis	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus celebicus	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus corrugatus	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus dichrocarpus	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus gitingensis	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus grandifolius	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus malaccensis	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus monticola	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus perobtusus	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus scorpioides	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus secundiflorus	non-native	AM
Stemonuraceae	Stemonurus	Stemonurus umbellatus	non-native	AM
Proteaceae	Stenocarpus	Stenocarpus acacioides	native	NM
Proteaceae	Stenocarpus	Stenocarpus angustifolius	native	NM
Proteaceae	Stenocarpus	Stenocarpus comptonii	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus cryptocarpus	native	NM
Proteaceae	Stenocarpus	Stenocarpus cunninghamii	native	NM
Proteaceae	Stenocarpus	Stenocarpus davallioides	native	NM
Proteaceae	Stenocarpus	Stenocarpus dumbeensis	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus gracilis	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus heterophyllus	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus milnei	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus moorei	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus phyllodineus	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus reticulatus	native	NM
Proteaceae	Stenocarpus	Stenocarpus salignus	native	NM
Proteaceae	Stenocarpus	Stenocarpus sinuatus	native	NM
Proteaceae	Stenocarpus	Stenocarpus tremuloides	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus trinervis	non-native	NM
Proteaceae	Stenocarpus	Stenocarpus verticis	native	NM
Proteaceae	Stenocarpus	Stenocarpus villosus	non-native	NM
Cactaceae	Stenocereus	Stenocereus alamosensis	non-native	AM
Cactaceae	Marshallocereus	Marshallocereus aragonii	non-native	AM
Cactaceae	Stenocereus	Stenocereus beneckei	non-native	AM
Cactaceae	Stenocereus	Stenocereus chacalapensis	non-native	AM
Cactaceae	Stenocereus	Stenocereus chrysocarpus	non-native	AM
Cactaceae	Isolatocereus	Isolatocereus dumortieri	non-native	uncertain
Cactaceae	Stenocereus	Stenocereus heptagonus	non-native	AM
Cactaceae	Stenocereus	Stenocereus fricii	non-native	AM
Cactaceae	Stenocereus	Stenocereus griseus	non-native	AM
Cactaceae	Stenocereus	Stenocereus gummosus	non-native	AM
Cactaceae	Stenocereus	Stenocereus kerberi	non-native	AM
Cactaceae	Stenocereus	Stenocereus martinezii	non-native	AM
Cactaceae	Stenocereus	Stenocereus montanus	non-native	AM
Cactaceae	Stenocereus	Stenocereus pruinosus	non-native	AM
Cactaceae	Stenocereus	Stenocereus queretaroensis	non-native	AM
Cactaceae	Stenocereus	Stenocereus standleyi	non-native	AM
Cactaceae	Stenocereus	Stenocereus stellatus	non-native	AM
Cactaceae	Stenocereus	Stenocereus thurberi	non-native	AM
Cactaceae	Stenocereus	Stenocereus treleasei	non-native	AM
Asteraceae	Stenopadus	Stenopadus andicola	non-native	AM
Asteraceae	Stenopadus	Stenopadus chimantensis	non-native	AM
Asteraceae	Stenopadus	Stenopadus colombianus	non-native	AM
Asteraceae	Stenopadus	Stenopadus connellii	non-native	AM
Asteraceae	Stenopadus	Stenopadus cucullatus	non-native	AM
Asteraceae	Stenopadus	Stenopadus huachamacari	non-native	AM
Asteraceae	Stenopadus	Stenopadus kunhardtii	non-native	AM
Asteraceae	Stenopadus	Stenopadus obconicus	non-native	AM
Asteraceae	Stenopadus	Stenopadus sericeus	non-native	AM
Asteraceae	Stenopadus	Stenopadus talaumifolius	non-native	AM
Rubiaceae	Stenosepala	Stenosepala hirsuta	non-native	AM
Myrtaceae	Stenostegia	Stenostegia congesta	native	AM
Rubiaceae	Stenostomum	Stenostomum acreanum	non-native	AM
